latitude,longitude
31.2140345163,121.523001209
31.2138927889,121.5229885089
31.2138696518,121.522982776
31.2139119714,121.5229820207
31.2138238705,121.5230520523
31.2137576119,121.5231017509
31.2136547649,121.5232338252
31.2135640683,121.5233118621
31.2136129926,121.5234189839
31.2136163658,121.5234113401
31.2138174945,121.5233051762
31.213807403,121.5230674049
31.2134248515,121.5234488728
31.2129474134,121.5233724589
31.2123649213,121.5228232501
31.2121117884,121.5226270971
31.2117284311,121.5224244214
31.2114999791,121.5223404286
31.2111379726,121.522232792
31.2108617446,121.5220410137
31.2107395717,121.5219578394
31.2106270137,121.5219169151
31.2104987802,121.5220413149
31.2103122805,121.5222339918
31.2102038157,121.5224985333
31.2100997916,121.5228970444
31.2100263844,121.5231313556
31.2099298705,121.5234349598
31.2097394954,121.5238513875
31.209670797,121.524058401
31.2097788343,121.5244001422
31.2098569303,121.5246965766
31.2098438487,121.5249340069
31.2098741342,121.5252689661
31.2099591771,121.5256677494
31.2099896242,121.5259873285
31.2100894212,121.5260727784
31.210319483,121.5262173788
31.2104950277,121.5263814275
31.2105097551,121.5264073949
31.2103889513,121.5264721465
31.2099199636,121.5265207484
