latitude,longitude
31.2279565401,121.529952871
31.2273111905,121.5296730127
31.227337455,121.529449978
31.2272567277,121.5292236662
31.2274273483,121.5289344779
31.2277988265,121.5286469685
31.2280411225,121.5285433193
31.2285079835,121.5287320741
31.2288348367,121.5289351435
31.2293739205,121.5289321612
31.2297386884,121.5288258033
31.2300241477,121.5288020749
31.2302417659,121.5291267116
31.2302296113,121.5291528863
31.2302243794,121.5291769373
31.2302144015,121.529229679
31.2302044965,121.5292274324
31.2301878616,121.5293154638
31.2303133831,121.5297101624
31.2304787501,121.530259995
31.230578736,121.5305973442
31.2308090426,121.5312665235
