latitude,longitude
31.1999811285,121.4745274663
31.2000103802,121.4752811412
31.2011135628,121.4782710476
31.2021284064,121.4814722759
31.2037487198,121.4853619621
31.2059518613,121.4888274591
31.2083093582,121.4920000391
31.2083093582,121.4920000391
31.2086258199,121.4926214305
31.204609448,121.5095633487
31.2035192686,121.5130177201
31.2021023788,121.5199212916
31.2006948653,121.5243344911
31.20383753,121.5250187609
31.2092799655,121.5271985505
31.209513318,121.527465547
31.2096168838,121.5273335048
31.2099199636,121.5265207484
