latitude,longitude
32.022999617,118.7875194148
32.0228319913,118.787703213
32.0224362143,118.7877728538
32.0222613223,118.7878100069
32.0217616063,118.7878578692
32.0215214349,118.7878304254
32.021350047,118.787799121
32.0211731255,118.7877493927
32.0209604739,118.7876759893
32.020802909,118.787683886
32.0206919339,118.7876242998
32.0203895097,118.7876121251
32.020078773,118.7875021864
32.0199332668,118.7875173394
32.0196925986,118.7875903275
32.019459731,118.7876097246
32.0192476408,118.7875889177
32.0188957246,118.7875096074
32.0186637977,118.7874800992
32.0185391148,118.7874669914
32.0184563943,118.787455606
32.0183092429,118.7874685811
32.0183091296,118.7874685911
32.0181278811,118.7874845727
32.0177420924,118.7871728784
32.0176507669,118.7869113387
32.0178344294,118.7865067051
32.0179019199,118.7859377704
32.0178882918,118.7857938315
32.0177760233,118.7857592203
32.0175375093,118.7857844599
32.0172322425,118.7856761223
32.016987936,118.7854569679
32.0168003513,118.785320275
32.0165911665,118.7852405962
32.0161090576,118.785081513
32.0158676835,118.7850546485
32.0156137177,118.7850533281
32.0155753666,118.785016224
32.0153658509,118.7850154703
32.0151079871,118.7849476009
32.0149444152,118.7849263763
32.0146446345,118.7849019866
32.0144962483,118.7848666006
32.0143240703,118.7848037445
32.0141461205,118.7847143895
32.0138348476,118.7846214391
32.013547127,118.7844692054
32.0134561796,118.7844493912
32.0131772762,118.7843629539
32.013115276,118.7843184197
32.013087641,118.7841395405
32.0130339284,118.7838787782
32.0130067403,118.783603059
32.0130749082,118.7833707092
32.0131620098,118.7830992914
32.0132146134,118.7828334195
32.0132604487,118.782638097
32.0133130581,118.782398302
32.0133320719,118.7822343906
32.0132541096,118.7822747264
32.0132742491,118.7822582677
32.0132545487,118.7822383057
32.0132511246,118.7822198561
32.0133587505,118.7822592078
32.0134469694,118.7823044703
32.0135856391,118.7823698048
32.0137988876,118.7824740521
32.0139914131,118.7825429502
32.0141840371,118.7825758205
32.0143581713,118.7826337018
32.0145242256,118.7826894279
32.0147580256,118.7828260266
32.014927441,118.7829102054
32.0151293208,118.7829579931
32.0154242151,118.7830432621
32.0157572494,118.7831243814
32.0158878752,118.7830604289
