latitude,longitude
31.2099199636,121.5265207484
31.2099732262,121.5249767568
31.2100465541,121.5241841366
31.2100308181,121.524132679
31.2100475435,121.5239001135
31.2101679578,121.5225544369
31.2102610751,121.5221811608
31.2110080903,121.5221406627
31.2118353917,121.522501557
31.2120903994,121.5226354926
31.212670511,121.5229620496
31.2129141748,121.523130721
31.2133351421,121.523288126
31.2134173121,121.5233714642
31.2134793086,121.5234062621
31.2136574414,121.5235245428
31.2138377602,121.5236375235
31.2138377602,121.5236375235
31.2141480253,121.5238061979
31.214324879,121.5239002356
31.2147382532,121.5240900126
31.2156724382,121.5244933893
31.2160811602,121.5246363722
31.2160463399,121.524635067
31.2160374241,121.5246369807
31.2160331508,121.5246414264
31.2160592344,121.5246519287
31.2161695664,121.5246903803
31.2163795105,121.524783402
31.217027788,121.5252528314
31.2197179665,121.5254577444
31.2224620238,121.5247036986
31.2231703621,121.525297239
31.2237416626,121.5267533532
31.2239924535,121.5275279736
31.2240084338,121.5274770579
31.2240899421,121.527946316
31.224835479,121.5292756176
31.2254644098,121.5303812026
31.2257833042,121.530757982
31.2258617017,121.5307966675
31.2258828768,121.5308164359
31.22589838,121.5308285584
31.2259224964,121.53084805
31.2269131514,121.5318007713
31.227245074,121.5320768927
31.2275015481,121.5317121332
31.2279565401,121.529952871
