latitude,longitude
31.2099199636,121.5265207484
31.210566057,121.5264443704
31.2105918401,121.5264565984
31.2105317295,121.526501169
31.2103633333,121.5266060075
31.2105457689,121.5265879845
31.2107009415,121.5265364572
31.2106450488,121.5264277928
31.2107164445,121.52633224
31.2109056726,121.5263063162
31.2111096436,121.5263025493
31.2116363015,121.5263997619
31.2118209748,121.5264873591
31.2121140781,121.5264287107
31.2124953453,121.5262658906
31.2126913101,121.5260933287
31.2127925961,121.5257965406
31.2132593992,121.525671462
31.2135995804,121.5257101797
31.213716783,121.5257897832
31.2137658118,121.526142753
31.2137422919,121.5262973515
31.2138954441,121.5264510009
31.2142300936,121.5267238562
31.214645372,121.5268019187
31.2148547445,121.5267856959
31.2151989584,121.5268257982
31.2155245143,121.5269313677
31.215681578,121.5268888111
31.2157755013,121.5267996208
31.2159926586,121.5267784961
31.2162710308,121.5269200603
31.2164777218,121.5271237765
31.2166065803,121.5275065631
31.2166846323,121.5278126297
31.216742154,121.5279434287
31.2168888417,121.5278853074
31.2171534368,121.5277206656
31.2174689592,121.5275619717
31.2177128719,121.5274908456
31.2179174578,121.5274148651
31.2181498849,121.5274388988
31.2184853833,121.5275228054
31.218701455,121.5274932896
31.2191281112,121.5274174547
31.2193234003,121.527379658
31.2195756467,121.5272721549
31.2198688893,121.5271170382
31.2200646168,121.5271152094
31.219996412,121.5272101605
31.2199558679,121.5272473615
31.2199183014,121.5272767808
31.219894886,121.5273064228
31.2197591035,121.5273648011
31.2202705014,121.5272874756
31.2206593129,121.5274315378
31.2208195703,121.5275228638
31.2208888235,121.5275367785
31.2212030887,121.5275121549
31.2214332233,121.5277661367
31.2215429785,121.5280125242
31.2244624327,121.529322528
31.2242415596,121.5290693986
31.2240560866,121.5288205465
31.2233779487,121.5280214485
31.2234418531,121.527805528
31.2237597482,121.5275376224
31.2240083464,121.5275330101
31.2241762562,121.5278053884
31.2242678449,121.5281286478
31.2243881177,121.5285629519
31.2245998039,121.5290680984
31.2247263408,121.5293472928
31.2247227189,121.529484828
31.2247184934,121.5297315686
31.2248980993,121.5298158633
31.2252246307,121.5301229429
31.2253582887,121.5302619278
31.2255480473,121.5304681128
31.2257787677,121.5306717904
31.2260811457,121.5308191725
31.2263377849,121.5309450197
31.2264542649,121.5309448146
31.2265501049,121.5308505401
31.226754198,121.5306673002
31.2269335679,121.5305027208
31.2269923784,121.5303337667
31.2270663878,121.5302583901
31.2272467203,121.5300482966
31.2275559057,121.5299945897
31.2277053095,121.5297088456
