latitude,longitude
31.2099199636,121.5265207484
31.2107650188,121.5264594983
31.2111216584,121.5264322678
31.2111042006,121.5264620844
31.2109202893,121.5264785661
31.2107474626,121.5265038301
31.2107224101,121.5265044721
31.2106968277,121.5265049569
31.210459723,121.5264956138
31.2101224501,121.5266098221
31.210205159,121.5265266179
31.210114459,121.526213929
31.210033466,121.5260537351
31.2099840198,121.5257941949
31.2099454463,121.5252360683
31.2099217065,121.5247191337
31.2099330934,121.524339088
31.2099137082,121.5236456383
31.2105150182,121.5217101139
31.2113794605,121.5223045875
31.2119695781,121.5225893491
31.2124329868,121.5228087872
31.2128187035,121.5229895341
31.2134441767,121.5233652272
31.2141423904,121.5237927758
31.2152305832,121.5242956624
31.2153766334,121.5243560499
31.2154863412,121.5243914548
31.2154921215,121.5243871116
31.2155149963,121.5243983839
31.2186831959,121.5251016377
31.2199224047,121.5252069402
31.2222056271,121.5246753309
31.2231860206,121.525483782
31.2240656245,121.5281224409
31.2255838751,121.5306802332
31.2267112847,121.5314082081
31.2275309686,121.5316041987
31.2283331131,121.5298189431
31.2280073666,121.5299285646
31.2280700113,121.5300465377
