latitude,longitude
31.2281477138,121.5297136617
31.2284807311,121.5298973726
31.2282373315,121.5299793364
31.2281912262,121.5304708666
31.2282576351,121.5305031277
31.2285694301,121.5300752906
31.2285435768,121.5300706146
31.2285316531,121.530093913
31.2281529534,121.5302893664
31.2275734886,121.5305533893
31.2275669357,121.5308056392
31.2276367461,121.5307026394
31.2275028915,121.5304431908
31.2274642868,121.5300566921
31.2276463123,121.5286376352
31.2276181325,121.5281212147
31.2274516516,121.5278806608
31.2276922883,121.5278662869
31.2279389626,121.5276215139
31.2282473024,121.5272454051
31.2283035586,121.526901617
31.2284541876,121.5266847298
31.228791549,121.5263884029
31.2290872704,121.5260551866
31.2291813335,121.5256272404
31.2292008189,121.5253064113
31.2293243681,121.5251690147
31.2295681776,121.5250839526
31.2294672258,121.5247145829
31.2306409767,121.5225493007
31.2313899152,121.5213887133
31.2305755904,121.5241532202
31.2307261436,121.5241162423
31.2307382604,121.5240361084
31.2307311834,121.5240135952
31.2307137948,121.5241255389
31.2307198698,121.5241706264
