latitude,longitude
31.2141630622,121.5230533877
31.2138764348,121.5230552193
31.2138517689,121.5230460474
31.2137700426,121.5230499781
31.2137074,121.5232603962
31.2136765359,121.523404559
31.2137109046,121.5234232001
31.2137160389,121.5234195341
31.2137160389,121.5234195341
31.2137160389,121.5234195341
31.2137444918,121.5237393371
31.2137823524,121.5239719175
31.2137857846,121.5243777506
31.2137560644,121.5247553852
31.2136796283,121.5251529198
31.2136439713,121.5254585418
31.2135601525,121.5255841335
31.2132989651,121.5257238713
31.2131161209,121.525707225
31.2128938912,121.525845025
31.212592766,121.5262600336
31.2125089806,121.5265111456
31.2121834037,121.5264704518
31.2117887781,121.5265136033
31.2115060816,121.5264145588
31.2112078434,121.5263682939
31.2108812945,121.5262417942
31.2099199636,121.5265207484
