latitude,longitude
31.2099199636,121.5265207484
31.2103044465,121.5265369452
31.2107029651,121.5265265211
31.2107186522,121.5265030709
31.2106765309,121.5264516148
31.2107023605,121.5263961129
31.2108687988,121.5262164648
31.2116833602,121.5263617156
31.2118176609,121.5264208547
31.2119683863,121.5264143493
31.2122524908,121.5263054757
31.2124111121,121.526253563
31.2125562275,121.526200654
31.2126979206,121.525964389
31.212830211,121.5257716891
31.2131003185,121.5257288038
31.2134775864,121.5258171107
31.2136319359,121.5260889212
31.2136613949,121.52643646
31.2136556749,121.5266959249
31.2136511932,121.527011626
31.2136362251,121.5272881601
31.2135903075,121.5276567057
31.2134917437,121.5280221147
31.2134622655,121.5281790394
31.213409016,121.5287458191
31.2137621492,121.5290491249
31.2142074394,121.5292229596
31.2146863688,121.5294805737
31.2152691728,121.5297680441
31.2157425574,121.5299182602
31.2162542337,121.5301956691
31.2161712442,121.5300365452
31.216105658,121.5298621095
31.2165842932,121.5300848508
31.2166949721,121.5301148281
31.2168157305,121.5302464233
31.2169821812,121.5305067688
31.217164049,121.530556366
31.2172960893,121.5306620969
31.217396142,121.530783229
31.2179058656,121.5307537048
31.2181876657,121.5306297271
31.2185371956,121.5306690774
31.218652212,121.5307434507
31.218765757,121.5306758463
31.218765855,121.530675788
31.2188309591,121.5306370251
31.2190011144,121.5307025843
31.2191478726,121.5309960417
31.2192484112,121.5313490904
31.2199411491,121.5313704623
31.2201517571,121.5313869062
31.2204537163,121.5312851766
31.2206070227,121.531108022
31.2207837894,121.5308781456
31.220935821,121.5305836028
31.221124801,121.5299128157
31.2211657663,121.5296758633
31.2212047711,121.5294556894
31.2212396674,121.5292517017
31.2214287119,121.5289198049
31.2215204505,121.5286609902
31.2215678312,121.5284387986
31.2217297878,121.5282753757
31.2217415161,121.5282287895
31.2237523719,121.5286273418
31.2243113829,121.528412906
31.2241163357,121.5282316415
31.224098756,121.5281907489
31.2240440081,121.5280595702
31.2238270403,121.5277650763
31.2234977716,121.5274618463
31.223728172,121.5273467475
31.2238093165,121.5275375851
31.2239369121,121.5277954729
31.2240920509,121.5280025059
31.2242381822,121.5281850962
31.2244586481,121.5286414052
31.2245856126,121.5288352781
31.2246970316,121.5290697589
31.2248623065,121.5293403439
31.2249560796,121.5295538251
31.2250374727,121.5298471737
31.225028742,121.5300440269
31.2250782863,121.5301228815
31.225240219,121.5302092526
31.2254590297,121.5303900953
31.2258169897,121.5306839234
31.2260550794,121.5308253183
31.2277053095,121.5297088456
