latitude,longitude
31.2137143416,121.523503732
31.2138265605,121.5241508545
31.2138461763,121.5244760683
31.2138869745,121.5248237994
31.2138397755,121.5252174719
31.2136706284,121.5256067377
31.2135052493,121.5257826841
31.2131773474,121.5257907647
31.2129681795,121.5257720426
31.2127590827,121.5258800879
31.2122123425,121.5263851728
31.2119840127,121.5264782269
31.2117280315,121.5265059198
31.2111965989,121.5263763862
31.2109548654,121.5263238372
31.2107498463,121.5263151341
31.2106244054,121.5261949646
31.2105843919,121.5264173631
31.2106575654,121.5264233291
31.2106475602,121.5264536082
31.2106107615,121.5264708351
31.2105966583,121.5264694706
31.2099199636,121.5265207484
