latitude,longitude
31.234635181,121.5344037465
31.234702131,121.5343402032
31.23476077,121.534360957
31.2348397499,121.5343399813
31.2350713224,121.5342029117
31.2352148778,121.5340413623
31.2350870694,121.5335554584
31.2348952857,121.5333820688
31.2351927748,121.5331872643
31.235467242,121.532830297
31.2355020691,121.532549485
31.2355831182,121.5320723328
31.2354719886,121.5315443386
31.2354286656,121.5313874595
31.2354268053,121.5312849971
31.2351958008,121.5308829285
31.2350551307,121.5307363563
31.2349900418,121.5304577999
31.2347910178,121.5296284391
