latitude,longitude
22.626647549,113.8099559928
22.6248076085,113.8084289901
22.6238687644,113.8066360379
22.6190446391,113.8093436912
22.6204631982,113.8389290084
22.6214824581,113.8428041808
22.6216545806,113.8435913736
22.6169585248,113.8750481861
22.6142934433,113.8776010052
22.5809914551,113.9107059662
22.5774848328,113.9138831845
22.5638588591,113.9531454405
22.5629293566,113.957583039
22.5617370949,113.9604764565
22.5617361746,113.96047869
22.5447138589,114.0017889713
22.5424968953,114.0063671335
22.5419139876,114.007178914
22.5222948699,114.0247854063
22.5169022864,114.0592727108
22.5187537627,114.0613781214
22.5344266758,114.0787432983
22.5358722529,114.0798547299
22.5369308497,114.0806241817
22.5432431824,114.0777255234
