latitude,longitude
31.2277053095,121.5297088456
31.2278607646,121.5299831981
31.2279160064,121.5300062443
31.2282903863,121.5298772932
31.2283169826,121.5296304999
31.2284228319,121.5296573896
31.2286227452,121.5297816141
31.2287035377,121.5293970609
31.2286697336,121.5290476963
31.2282665436,121.5286501078
31.2278957817,121.5284870279
31.227699417,121.5283477398
31.2275746491,121.5284008007
31.2277215846,121.5282532011
31.2279469812,121.5283440951
31.2278408809,121.5284276298
31.2275389729,121.5279008689
