latitude,longitude
31.2103607459,121.526493878
31.2099963941,121.5253706736
31.2099698775,121.524837246
31.209946125,121.5244841788
31.2100862328,121.5233149908
31.2101637071,121.5225335644
31.2101443211,121.5219138199
31.2109180304,121.5220716086
31.2113954271,121.5223682794
31.2124565305,121.5228771547
31.2133999344,121.5233563466
31.2140973637,121.5237335819
31.2145471717,121.5240289978
31.2145471717,121.5240289978
31.2145471717,121.5240289978
31.2145471717,121.5240289978
31.2145471717,121.5240289978
31.2146761058,121.5240668086
31.2161425547,121.5246808087
31.2161589576,121.524684035
31.2161767116,121.5246898049
31.2162044937,121.5246991046
31.2162365836,121.5247088466
31.2162607177,121.5247167518
31.2162763906,121.5247157605
31.216371021,121.5247458479
31.2172353336,121.5248681286
31.2207479476,121.5250482742
31.2228925793,121.5245390179
31.2233753658,121.5259472865
31.2238035677,121.5271790526
31.2240754484,121.5276876148
31.2248712387,121.529265176
31.2253609402,121.530087824
31.2255907787,121.5305116823
31.2257114575,121.5306326781
31.2257786884,121.5306838446
31.2257632947,121.5306832095
31.226959157,121.5314617472
31.2281239758,121.5305081541
31.2277053095,121.5297088456
