latitude,longitude
22.536476408,113.9804447905
22.5364747486,113.9804444876
22.5364745344,113.9804420597
22.5364926833,113.9804279052
22.5360966437,113.9808874606
22.5358633501,113.9810897353
22.5360576393,113.9810809164
22.5361507787,113.981126531
22.5361013544,113.9811467101
22.5360846438,113.9811509639
22.5360851497,113.9811695438
22.5361025252,113.9811993322
22.5361366286,113.9813112373
22.5361786226,113.9815640918
22.536088869,113.9820301691
22.5361003929,113.9821977576
22.5361274123,113.9822272859
22.5361426995,113.9822130206
22.5362964012,113.9822724906
22.5365607561,113.9823206869
22.5366864322,113.9822269841
22.5366172287,113.9820051311
22.5366117901,113.9818019184
22.5367365125,113.9815447834
22.5368606918,113.9814696763
22.5369493805,113.9813051481
22.5370767233,113.9811095451
22.5372814459,113.9809731381
22.5375065146,113.9808086256
22.5377097377,113.980888732
22.5377146962,113.9809579691
22.5377260346,113.9809469285
