latitude,longitude
31.2099199636,121.5265207484
31.2100641194,121.5258320237
31.2100591837,121.5257343607
31.2100845001,121.5250292955
31.2101105345,121.5239106061
31.2101254126,121.5231381478
31.2101600823,121.5221987737
31.2108092364,121.5170416612
31.2108092364,121.5170416612
31.2108770129,121.5169475797
31.2108771098,121.5169474451
31.2109876482,121.5167940052
31.2153951311,121.5142282228
31.215402414,121.5142946919
31.2281636544,121.5127931009
31.2286972736,121.5125004054
31.2286892778,121.5124474775
31.2286768231,121.5123770031
31.2286909916,121.5123626542
31.2284609199,121.5114414424
31.2235196062,121.4928344944
31.224063936,121.4909999209
31.2243592813,121.4903603186
31.2262833515,121.4882258749
