latitude,longitude
40.6858594409,-73.9914254558
40.6854576843,-73.9914823247
40.6856710412,-73.9912338613
40.6859647845,-73.9910061176
40.6861112873,-73.9909061442
40.6862583491,-73.9907980249
40.6864952011,-73.9906190575
40.6866022901,-73.9905213116
40.6866826555,-73.9903472156
40.6866311526,-73.9901166243
40.6863583469,-73.9897497241
40.6862901202,-73.9894825776
40.6862131212,-73.9891389438
40.6860868666,-73.9887605942
40.6859012947,-73.9882268622
40.6857936312,-73.9879698545
40.6856864306,-73.9877166122
40.6855503959,-73.9874043666
40.6854340827,-73.9871203487
40.6853522002,-73.9869387173
40.6852614153,-73.9867666934
40.6852078434,-73.9865981617
40.6851192191,-73.9863222432
40.6849973516,-73.9860664791
40.6848873353,-73.9857797342
40.684770423,-73.9854683472
40.6846727973,-73.9851867393
40.6845741514,-73.9849008851
40.6845404481,-73.9848805541
