latitude,longitude
22.5476056543,114.0814599702
22.5474809036,114.0813697215
22.5474148213,114.0813069192
22.5471878068,114.0812373659
22.5470019663,114.0813202604
22.5467987168,114.0812953869
22.5465728134,114.0813784775
22.5461148285,114.0813133049
22.5459686075,114.0813300816
22.5457547488,114.0813893365
22.5455143849,114.0815231111
22.5453969405,114.081549496
22.5453090617,114.0815675635
22.5450705292,114.0815638065
22.5447534567,114.0816104057
22.5445395998,114.0817068997
22.5442982823,114.0817745133
22.544117571,114.0817833754
22.5439542376,114.0816723866
22.5435659928,114.0816554797
22.543293947,114.0813350431
22.5432003725,114.0812685471
22.5432000797,114.0810720774
22.5432378418,114.0808075444
22.543278378,114.0806663203
22.5433654551,114.0805221597
22.5433922156,114.0803911412
22.543321744,114.0803974533
22.5431660024,114.0798880227
