latitude,longitude
31.2077465056,121.5290354731
31.2075675363,121.5292974385
31.2075680223,121.5293095815
31.2075475214,121.5293872029
31.207896045,121.5292191669
31.2079893999,121.5290414519
31.208037538,121.5287657792
31.2081569093,121.5284586538
31.2083265298,121.5280669791
31.2084887435,121.5277009145
31.2086174487,121.5275327036
31.2091291166,121.5272409452
31.2093763737,121.5272630711
31.2093044206,121.5275256031
31.2095059931,121.5276774099
31.2096541791,121.5274469784
31.2097888741,121.5270388955
31.2098280435,121.5270309066
31.2097904124,121.5270614787
31.2098386035,121.5270723921
31.2099745091,121.526978874
31.2099180668,121.5269699524
31.2099125038,121.5266548589
31.2100358502,121.5262321108
31.2101928533,121.5261674799
31.2103843003,121.5262978648
31.2105388002,121.5264008526
31.2106106009,121.5264817693
31.2106295333,121.5265087321
31.2103578453,121.5268122275
