latitude,longitude
31.2103607459,121.526493878
31.2106896945,121.52631344
31.2108250387,121.5263176613
31.2112524543,121.5263632353
31.2115377716,121.5264013038
31.2118241174,121.5264850504
31.2121791508,121.5264809526
31.2124667655,121.526344611
31.2126696995,121.5259924703
31.21269933,121.5256131123
31.213061421,121.5257681057
31.2132783578,121.5257414441
31.21351914,121.5256979256
31.2136978937,121.5255726125
31.2137685673,121.5253198619
31.2138096933,121.5247965987
31.2138497998,121.5243456529
31.2138705531,121.5240498233
31.2138351881,121.5238086231
31.2136710871,121.5235691959
31.2136780027,121.5234742605
31.2137872986,121.5231718556
31.2138886473,121.522859409
31.2138659987,121.5224508743
31.2138694466,121.5218806136
31.2138726453,121.5216833111
31.2138777446,121.5214894867
31.2138945331,121.521221142
31.2139214913,121.5211671449
31.213901684,121.5209973104
31.213901684,121.5209973104
31.213901684,121.5209973104
31.2138857477,121.520827698
31.2138826916,121.5205279824
31.2138788992,121.5202285608
31.2138661485,121.5197366871
31.2138418769,121.5194394127
31.2137981696,121.5191910751
31.2138832855,121.5190274761
31.2138854346,121.5191358947
31.2138795989,121.5193673447
31.2138782484,121.5199549479
31.2138763287,121.5203297278
31.2138671404,121.5206556549
31.2138710519,121.5210154164
31.2138664064,121.5213325508
31.213849699,121.5215710428
31.2137512537,121.5218383815
31.2138407657,121.5221966505
31.2138437946,121.5223508958
31.2138539789,121.5224559112
31.2138728716,121.522183851
