latitude,longitude
40.7268256567,-74.007922044
40.7267948928,-74.0075844437
40.7267892229,-74.007595604
40.7267542492,-74.0076429278
40.726728582,-74.0076534326
40.726728567,-74.0076534388
40.7267080943,-74.0076618177
40.7269393789,-74.007409432
40.7271909613,-74.0073385348
40.7274263157,-74.0073590491
40.7273842147,-74.0071615501
40.7272519725,-74.0063320444
40.7272193623,-74.0059053375
40.7273606845,-74.0055899735
40.7275967044,-74.0054938187
40.7276796629,-74.0054653057
40.7277157871,-74.0054491481
40.7277303767,-74.005442977
40.7277403227,-74.0054383847
