latitude,longitude
32.0158878752,118.7830604289
32.0159219114,118.7830674696
32.0159005658,118.7830865569
32.0158825223,118.7831000467
32.0158626535,118.7831049286
32.0158377943,118.7831141021
32.0158416225,118.7831012454
32.0158484687,118.7831034648
32.0159442488,118.7831430604
32.015922881,118.7831416278
32.0159112079,118.7831328177
32.0158967521,118.7831206641
32.0158897623,118.7831258888
32.0158901696,118.783128293
32.015893774,118.7831524256
32.0159229615,118.78318324
32.0158062517,118.7839954787
32.0148020962,118.7889474023
32.016392136,118.7901407496
32.0125749654,118.7916345844
32.0106181581,118.7910577178
32.0072814282,118.7908402693
32.0054296669,118.7909390852
32.0029911983,118.7906917255
32.0016027038,118.7908799218
31.9988071505,118.79036778
31.9947612367,118.7903478495
31.9916662093,118.7919006748
31.9877845326,118.7943970358
31.9842295376,118.7969252614
31.9818985603,118.7986844612
31.9772582057,118.7943162258
31.9769831044,118.7935932394
31.9724820675,118.7915267539
31.9724442361,118.7919905861
31.9724320992,118.7921319556
