latitude,longitude
31.2451433273,121.5551107124
31.247800243,121.560667778
31.2477003422,121.5608212691
31.247532928,121.5609453464
31.2470344385,121.5614109025
31.2469082984,121.5615387684
31.2466999675,121.5617656209
31.2465834397,121.5619152519
31.2465159562,121.5620061489
31.2465544488,121.5620958767
31.2465613638,121.5621106532
31.2465623524,121.5621227529
31.246581699,121.5621323395
31.2466703584,121.562105599
31.246727398,121.5619398973
31.2468588098,121.5616337521
31.2470356795,121.5614457978
31.2474693759,121.5610404172
31.2476764709,121.5608022795
31.2477970776,121.5606528493
31.2478027343,121.5605366538
31.2477544901,121.5604275186
31.2475960088,121.5599215761
31.2474407188,121.5594205217
