latitude,longitude
31.2103578453,121.5268122275
31.2099358271,121.5280621556
31.2118173585,121.528247884
31.2129796296,121.5287191872
31.2126959268,121.5286092164
31.2129674908,121.5287316129
31.2178929023,121.5307868492
31.2195227078,121.5314589502
31.2192822469,121.5314394372
31.2192961635,121.5313307894
31.2215933948,121.5317602258
31.2215933948,121.5317602258
31.2218844318,121.5320944663
31.2223537846,121.5327625127
31.2222414718,121.5326041174
31.2215409666,121.5319106282
31.2211537655,121.5318343897
31.2246671111,121.5336903189
31.224362231,121.5344990931
31.2244943492,121.5346034019
31.2244970979,121.5346385992
31.2244414125,121.5346404572
31.225891715,121.5341507164
31.226018837,121.5341482576
31.2261301141,121.5340958308
31.2268167341,121.5338863733
31.2272942712,121.5337808243
31.2271816668,121.5337456713
31.2275759996,121.53343314
31.2275622742,121.5334051075
31.2275547455,121.5334214384
31.2275930902,121.5333949083
31.2275880562,121.5334067862
31.2275913952,121.5333971889
31.2279157133,121.532955674
31.2280351369,121.5309746671
31.2277053095,121.5297088456
