latitude,longitude
31.2077465056,121.5290354731
31.2076031682,121.5291537087
31.2076086276,121.5291494982
31.2076449207,121.5291992903
31.2076852811,121.5292242983
31.2079445164,121.5292027453
31.2080573159,121.5289860028
31.2079400906,121.528799962
31.2077964282,121.5285194168
31.2081590546,121.5282457096
31.2084967163,121.527831146
31.2086257596,121.5275977451
31.2089364922,121.527331414
31.2091394097,121.5272213196
31.2094135528,121.5271710416
31.2095743133,121.5272448015
31.2096703958,121.5272642365
31.2097195786,121.5272895905
31.2095347465,121.5272251433
31.2097829863,121.5271621134
31.2098132662,121.5269946184
31.2098272413,121.5269127509
31.2099664739,121.5265492158
31.2100936867,121.5262511504
31.2101152373,121.5262083926
31.2102349703,121.5262169183
31.2104761714,121.5263766711
31.2105263823,121.5264178489
31.2105894749,121.5264822363
31.2106133615,121.526523283
31.2103607459,121.526493878
