latitude,longitude
31.2103607459,121.526493878
31.210523104,121.5264772514
31.2107846496,121.5263368865
31.2107377811,121.5263265385
31.2106302006,121.5262743143
31.2107385703,121.5263197003
31.2110500609,121.5262978061
31.2113251646,121.5263488207
31.2115087701,121.5263940747
31.2116407655,121.5264833293
31.2119834809,121.5265022133
31.2123550252,121.5263329358
31.2128106568,121.525746395
31.2129704433,121.5256451423
31.2132462047,121.5256711138
31.2135759471,121.5257203705
31.2136652111,121.5255871814
31.213707476,121.5253551214
31.2136768864,121.5250473535
31.2136774476,121.5249036078
31.2138036455,121.5243119554
31.2138606791,121.5239331557
31.2137676279,121.5237000247
31.2136449659,121.5235699781
31.2135893388,121.5234174897
