latitude,longitude
31.2139722541,121.5230357239
31.2139709794,121.5230368774
31.2139912888,121.5230623112
31.2138553131,121.5229259646
31.2136663274,121.5232578734
31.213673614,121.5236589741
31.2137427733,121.5239691477
31.2137814579,121.5243687454
31.213789825,121.5246415852
31.2137744663,121.5249632389
31.2137280245,121.5253625793
31.2137229499,121.5255434403
31.2136385481,121.5257631797
31.2134226208,121.5257770562
31.2132712672,121.5257812783
31.2129030515,121.5258252652
31.2124667209,121.5260636233
31.2121164122,121.5263245178
31.2119598937,121.5264761235
31.2117658837,121.5265174417
31.2115462863,121.5264249295
31.2114132374,121.526348808
31.2113191763,121.5261792002
31.2110103043,121.526161493
31.2107065331,121.5262923823
31.210574127,121.5263805962
31.2097617132,121.5269161373
