latitude,longitude
31.2307916484,121.5102824238
31.2307515381,121.510339533
31.2293807795,121.5129118476
31.2294148844,121.512967385
31.2294309154,121.5129997269
31.2294309179,121.5129997321
31.2294398227,121.5130176973
31.2300433769,121.5152867054
31.230024459,121.515291117
31.2300043562,121.5153029644
31.2297858729,121.5154441885
31.2298833541,121.5153651287
31.2298539451,121.5153324523
31.2310324073,121.5219135443
31.2302094326,121.5236850393
31.2144909911,121.5292573193
31.2128693256,121.528565919
31.2127356602,121.5284338178
31.2117175651,121.5278517378
31.2099199636,121.5265207484
