latitude,longitude
31.2277053095,121.5297088456
31.228926656,121.5292856452
31.2288611842,121.5293494363
31.2287654796,121.5294532197
31.2286238548,121.5295751141
31.228354901,121.5296114915
31.2282338825,121.5300805083
31.2283971462,121.5304405275
31.2283953761,121.5305567909
31.2284662629,121.5303434177
31.2284907659,121.5300860853
31.2286082896,121.5296295814
31.2287363368,121.5294104872
31.2288530183,121.5291100816
31.228844688,121.528955575
31.2284623888,121.5286187467
31.22807154,121.5282581969
31.2281585874,121.5283177101
31.2281076985,121.5283806942
31.227906762,121.5282430796
31.2278183078,121.5280785889
31.2277498981,121.5279651126
31.2276818573,121.5276241218
31.2276289669,121.5275979488
31.2277847801,121.5276728753
31.227944104,121.5275554372
31.2281974776,121.52713595
31.228192811,121.5269568349
31.2282212908,121.5267608544
31.228521844,121.5265517007
31.2292326224,121.526165502
31.2292016368,121.525860356
31.2290905101,121.5254081335
31.2290796216,121.5251775804
31.2290082933,121.5248423902
31.2289055541,121.5245578034
31.2288187013,121.5243624045
31.2287067045,121.5241671362
31.2286865083,121.5239862263
31.2286322861,121.5237714789
31.2284087384,121.5231889524
31.2283159571,121.5228586922
31.2281659985,121.5224633579
31.2281181806,121.522328873
31.2281092607,121.5222577478
31.2280847585,121.5221934137
31.2280760238,121.5222771622
31.2283925629,121.5221791382
31.2286065327,121.5219677014
31.2289680166,121.5217974096
31.2293310962,121.5216176012
31.2296296902,121.5214286154
31.2297594772,121.5212817245
31.229759166,121.5211631924
31.229634048,121.5210217318
31.2293806935,121.5204794655
