latitude,longitude
31.2282796236,121.529185381
31.2277979502,121.5298044733
31.2279315909,121.5292400881
31.2278235293,121.5287148646
31.2276483829,121.5282316072
31.2276692042,121.5279444226
31.2278076732,121.5277279149
31.2282191737,121.5274648262
31.2285096827,121.5274309715
31.2285982177,121.5271992166
31.2287736395,121.5266273183
31.2289963066,121.5260407071
31.2291751038,121.5254517403
31.2295108196,121.525325662
31.2299332515,121.525065079
31.2300099137,121.5248283624
31.2297499501,121.5247045651
31.2301041379,121.5240353531
31.2312442992,121.5215094229
31.2313878827,121.5211248026
31.2314819498,121.5211613832
31.2313984934,121.5217623749
31.2315912453,121.5219280789
31.2317249784,121.5217838576
31.2318170033,121.5214164221
31.231962623,121.5213138557
31.2320595733,121.521073572
31.2325367109,121.5203520001
