latitude,longitude
31.2279565401,121.529952871
31.2275236751,121.5296691653
31.2274146269,121.5295978761
31.2273401457,121.5296167368
31.2273139011,121.5298167767
31.2272023527,121.5300230987
31.2270319026,121.530399857
31.2270053165,121.5305585778
31.2267155599,121.530736339
31.2264194482,121.5308847636
31.2262400129,121.5308581642
31.2261135343,121.5307569996
31.2258614719,121.5306244154
31.2255801139,121.5304557958
31.2254146067,121.5302760669
31.2253040939,121.5301373555
31.225211579,121.5299922631
31.2250574217,121.5297419803
31.2248654534,121.5294538001
31.2247146302,121.5291611071
31.2245651547,121.528900114
31.2244728934,121.5285688568
31.2243983196,121.5283626148
31.2244328517,121.5279202613
31.2246008294,121.5276949829
31.224844348,121.5275936747
31.2249964292,121.5275639517
31.2249866782,121.5274709078
31.2250378512,121.5273810817
31.2250047969,121.5271070479
31.2249368075,121.5265676292
31.2245829476,121.5257587754
31.2245353365,121.5256415431
31.2246480386,121.5257267646
