latitude,longitude
29.3372094356,117.178966533
30.3194979137,119.3773273126
30.3195028838,119.3773384357
31.1949356659,121.3365562582
31.1976515947,121.3363320953
31.2012657436,121.3360937108
31.2028621329,121.3356273711
31.2045422056,121.3345735637
31.2051635025,121.3340112734
31.2052304833,121.3331963407
31.2052214273,121.3329985521
31.2052301117,121.332925452
31.2052472955,121.3328685003
31.2052713159,121.3328031333
31.2053050435,121.332717646
31.2054421401,121.3324145819
31.2072886551,121.3288023489
31.2072524939,121.3284863137
31.2072020598,121.3281999109
31.2070983683,121.3278750495
31.2074119083,121.3274500955
31.2074119083,121.3274500955
31.2074119083,121.3274500955
31.2072343244,121.3272900016
31.206951468,121.3272454316
31.2066602701,121.3272539768
31.2066602701,121.3272539768
31.2060115056,121.3270989429
31.2060427037,121.326871044
31.2034581698,121.3271513982
31.2033061398,121.325728304
31.2023818767,121.3236427715
31.2012030906,121.3238209038
31.1993958734,121.3248291733
31.1993345892,121.3254477948
31.1979379664,121.3270534422
31.1975188825,121.3258336212
31.1980729464,121.3252018353
31.1980321858,121.325071074
