latitude,longitude
40.7472986388,-73.9933233191
40.7473035285,-73.993324053
40.7473078648,-73.9933102796
40.7473204601,-73.9932752818
40.7473663639,-73.9932172547
40.7474576844,-73.993155459
40.7475494605,-73.9930564724
40.7477146604,-73.99291749
40.7479783581,-73.9928396081
40.7481015294,-73.9926188768
40.7482853308,-73.9926369805
40.7484180111,-73.9924189778
40.7483916564,-73.9922047352
40.7482029479,-73.9917588116
40.7481902742,-73.9917235391
40.7481904801,-73.9917484778
40.7479123963,-73.9917310442
