latitude,longitude
40.7479123963,-73.9917310442
40.7482100447,-73.9910299313
40.7480425286,-73.9907441709
40.7477547209,-73.990534478
40.7475885648,-73.9902936237
40.7473934177,-73.9899837035
40.7472967171,-73.9896404011
40.7473331652,-73.9895067863
40.747478408,-73.9894767244
40.7476622871,-73.9893844862
40.7480686551,-73.9892008321
40.7482669497,-73.9891372215
40.7484000096,-73.9889466948
40.7485116341,-73.9887376395
40.748515087,-73.988599286
40.7484478844,-73.9883515123
40.7482132925,-73.9880196181
40.7480792717,-73.9876818185
40.7480240377,-73.9874828901
40.7480020869,-73.9872229663
40.7482630429,-73.9867194155
40.7476595662,-73.9864459655
