latitude,longitude
22.546864423,114.0809146385
22.5462641463,114.0811352386
22.5462214177,114.0813032531
22.5461927026,114.0814224626
22.5458298953,114.0815063205
22.54570301,114.0814797771
22.5456173254,114.0815170675
22.5455272334,114.0815369446
22.5454932049,114.0815320069
22.5453498336,114.0815743493
22.545212704,114.0817246559
22.5451286475,114.0816503009
22.5448765445,114.0816527765
22.5447308946,114.0816628067
22.5446038843,114.0816640429
22.5443770389,114.0817583467
22.5441906839,114.0817696612
22.5439837395,114.0822012533
