latitude,longitude
22.5439837395,114.0822012533
22.5440834666,114.0819219407
22.5441785768,114.0818338105
22.5442702883,114.0817875497
22.5445961932,114.0817672988
22.5448249934,114.0817804279
22.5451119987,114.0817869212
22.5453248426,114.0816499382
22.545557612,114.0815718976
22.54571082,114.0815672089
22.5460733672,114.0815339317
22.5464380609,114.0815102763
22.5466705801,114.0815706694
22.546873072,114.0816449965
22.5470151495,114.0816966319
22.5470603731,114.0815493493
22.5470609713,114.0814000013
22.5471010085,114.0813425779
22.5473086989,114.0813250374
22.5475188727,114.081418822
22.5476703288,114.0813218246
22.5478955109,114.0812076639
22.5480060687,114.0812153192
22.5479953472,114.0813610751
22.5479621495,114.0813900908
22.5478425318,114.0812386875
22.547710293,114.0811905828
22.5476218486,114.0814197602
22.5476569602,114.0814210516
22.5476651329,114.0814188397
22.5476056543,114.0814599702
