latitude,longitude
22.5377260346,113.9809469285
22.5376142625,113.9810169948
22.5376695878,113.9810945738
22.5377348354,113.9812373094
22.5377700758,113.9815937366
22.5377754476,113.9818124693
22.5378017745,113.9820448805
22.537929745,113.9823274036
22.5378787141,113.9825339478
22.5378510002,113.9827790445
22.537851971,113.9830369914
22.5378740767,113.9833360216
22.5378986103,113.9835309939
22.5379204602,113.9837137601
22.5380056401,113.9840283554
22.5380571513,113.9843358847
22.5381110622,113.9845056554
22.538218184,113.9846747344
22.5382853276,113.9847938472
22.5383473951,113.9849778077
22.5384568647,113.9852106317
22.5385604939,113.9853275126
22.5385904575,113.985486399
22.5386174203,113.9857276031
22.5386393629,113.9858974708
22.5386833752,113.9862208591
22.5387235333,113.9863369841
22.5384939907,113.9864850608
22.5387143492,113.9866230574
22.538976847,113.9868473738
22.5391160181,113.986886181
22.5393643959,113.986927059
22.5396526936,113.9869469534
22.5399166339,113.9869099419
22.540020853,113.9869108061
22.5400182118,113.9871453869
22.5400016362,113.987364996
22.5400019844,113.9876129026
22.5400694388,113.9878646829
22.5401792876,113.9882486502
22.5405392811,113.9884811592
