latitude,longitude
31.2099199636,121.5265207484
31.2103210786,121.5265942197
31.2106643699,121.5265758395
31.2106931304,121.5265215258
31.2106552138,121.5263778142
31.2107646781,121.5263859621
31.2110741497,121.5263847823
31.2113911236,121.5264207445
31.2117647878,121.5264840566
31.2126506738,121.5260140623
31.2127157419,121.5258266202
31.2130283494,121.525772936
31.2133789206,121.5257207276
31.2136766224,121.5254623968
31.2137587636,121.5251702202
31.2138151065,121.5245124408
31.213833128,121.5241675563
31.213763521,121.5238447925
31.2136496316,121.5234055498
31.2137010206,121.523091073
31.2137131773,121.5230346082
