latitude,longitude
31.2277053095,121.5297088456
31.2262980784,121.5306805332
31.2266439076,121.5287881977
31.2269451432,121.5287445462
31.2272887611,121.5286816522
31.2277464475,121.5284258049
31.2280105734,121.5282433597
31.2280164833,121.528027797
31.2282404773,121.5276780708
31.2283571365,121.5273676747
31.228559118,121.5270495674
31.2291827432,121.5267858461
31.2292705092,121.5265543401
31.2293195414,121.526431443
31.2293267044,121.5263995203
31.2293267134,121.5263994803
31.2293367771,121.5263546299
31.2293704237,121.5257157792
31.229516396,121.5254594274
31.2297070531,121.525224564
31.2300124726,121.5247983492
31.2301575941,121.5246135921
31.2303276688,121.5244227595
31.2304001441,121.5239763826
31.230452222,121.5239765517
31.230399618,121.5241602656
31.2304413684,121.5241707417
31.2304729327,121.5241845374
31.2305312949,121.5242274009
31.2305625833,121.5242636325
31.2306248722,121.5243607656
