latitude,longitude
31.2279565401,121.529952871
31.2277150957,121.5297225846
31.2277623507,121.529650159
31.2279077825,121.5290852487
31.2278991222,121.5288733282
31.227782082,121.5286965961
31.2276185773,121.5285917233
31.2274575761,121.5285242233
31.227559413,121.5282230647
31.227523093,121.5278998168
31.2271467934,121.5274637903
31.2267965936,121.5272152784
31.2265338076,121.527144504
31.2263506084,121.5271660779
31.2262171194,121.5271812298
31.2261240943,121.5271336813
31.2257856348,121.5271993623
31.2253721962,121.5273813906
31.2251676598,121.5275076091
31.2251616475,121.5274971865
31.2250285468,121.5274913216
31.2248200639,121.5275085398
