latitude,longitude
22.544020274,114.0770403532
22.5434016896,114.0782469979
22.5432372988,114.078005982
22.5433813878,114.0779990198
22.5434832118,114.0779479507
22.5435212348,114.0778910228
22.5436102978,114.0778284247
22.5437730125,114.0778586322
22.5438604589,114.0780805697
22.5439731104,114.0780485103
22.5441988227,114.0780686721
22.5442854624,114.0784041266
22.5444390918,114.0787425485
22.544617858,114.0791724972
22.5447596392,114.079288361
22.5452385416,114.0792809186
22.5454726716,114.0792002448
22.5456398634,114.0791864286
22.5455610376,114.0790899232
22.5454314784,114.079014153
