latitude,longitude
31.2290213145,121.5228417226
31.2290212892,121.5228417355
31.2289995471,121.522827183
31.2290639332,121.5228634754
31.2294237173,121.5224463019
31.2294087816,121.5209440116
31.2294236254,121.5209057943
31.2294260701,121.5207605145
31.2295213707,121.5192804584
31.2295082846,121.5191975293
31.229510552,121.5190604641
31.2293431055,121.5188728579
31.2285358798,121.5179626235
31.2287956442,121.5173513429
31.2289198131,121.517022792
31.2290814939,121.5166011847
31.229325551,121.515057999
31.2284610921,121.5149665961
31.2285202031,121.5148774871
31.2299320961,121.5137133223
31.2299280141,121.513558843
31.2297979869,121.5132971863
31.2297647026,121.5132414963
