latitude,longitude
31.2279565401,121.529952871
31.2276437841,121.529305011
31.2277250853,121.5289911215
31.2276946964,121.5287164861
31.2277344661,121.528628592
31.228079138,121.5281435745
31.2281674374,121.5280894108
31.2281668021,121.5281092633
31.2282729939,121.5280055595
31.2283001576,121.5277155231
31.2283683467,121.5272578078
31.2285460028,121.5268889188
31.2286699176,121.5268682991
31.2290072637,121.526504953
31.2292458519,121.5263112957
31.2293155459,121.5261512879
31.2294209403,121.5262490944
31.2294672721,121.5262188358
31.2295322634,121.5260698193
31.2294495663,121.5257497031
31.229379744,121.5253729137
31.2296189499,121.5252151436
31.2298519153,121.5249551204
31.23018659,121.5246080721
31.2303229148,121.5244382783
31.2304592486,121.5239708421
31.2306177324,121.5240606789
31.2306395425,121.5240530594
31.2306532555,121.523952772
31.230662838,121.523841317
31.2306628592,121.5237726693
31.2306656952,121.5236857177
31.2306736942,121.5235874767
31.2306984662,121.5234503767
31.2307565724,121.5230806029
31.2308091093,121.5227901605
31.2308753187,121.5224346344
31.2309380369,121.5220987478
