latitude,longitude
31.2099199636,121.5265207484
31.2106338932,121.5260939091
31.2107559103,121.5261071418
31.2110257552,121.5261417885
31.2111944548,121.5261733083
31.2113855483,121.5262384452
31.2116374306,121.5263725
31.2118845394,121.5264802586
31.2121172951,121.5264855784
31.2127865144,121.5259550628
31.2128463889,121.5258992234
31.2135749623,121.526033675
31.2135490919,121.5256987216
31.213388717,121.5244693756
31.2133887029,121.524469268
31.2133059305,121.5238347802
31.2132727504,121.5238613161
31.2134399166,121.5239101751
31.2137468791,121.5239990281
31.2138099152,121.524017439
