latitude,longitude
31.228274368635226,121.53073863431659
31.228219662928232,121.53084596776782
31.22801063992994,121.53119806160696
31.227908107529025,121.53136658400878
31.22747911025584,121.53209382714012
31.227475112122942,121.53209382747485
31.22741393261037,121.53200957771483
31.227305774847586,121.53192533166506
31.22715857802018,121.5318180187115
31.22686216697768,121.53159637055462
31.226644849907323,121.53142787614486
31.22615320267822,121.53107584349817
31.22602401511121,121.53097655075544
31.22557142351112,121.53065560538792
31.2253460859589,121.53047908212474
31.22517572434999,121.53030355640206
31.22510258435255,121.53023434936183
31.22493617926034,121.5300427724796
31.22481377286017,121.52985921562716
31.224676197240065,121.5296064445758
31.2246018630076,121.52946099965283
31.224501346531262,121.52923931925865
31.22435735990337,121.52882604335349
31.224221462909433,121.52845088127357
31.22407343107527,121.52802254897993
31.223810536016302,121.52724210761612
31.223806537896426,121.52724210795142
31.223623782676317,121.52730331703997
31.22361978455711,121.52730331737527
31.223541959089513,121.52735649216758
31.223504135535936,121.52741768890618
31.22347332937597,121.52748691031601
31.223450558262652,121.52757117844209
31.223421264342427,121.52783902576284
31.223407506355997,121.52793031440427
31.22338767346094,121.5279915086467
31.223331878069747,121.52806073103244
31.223262050430826,121.52811490717161
31.22314524226027,121.52816808401451
31.223006426335587,121.52821424057342
31.223002428218575,121.5282142409086
31.22291446964788,121.52821424828235
31.222697530574493,121.52819821606835
31.22252361254505,121.5281982306482
31.222459642701864,121.52819823601088
31.2223026780051,121.52818320191253
31.222091777483197,121.52818321959252
31.221877917106312,121.52819828477718
31.221782688389627,121.52809195867516
31.221720658254508,121.52806889134274
31.2216736597733,121.52806087005052
31.221669661660993,121.5280608703857
31.221339680526942,121.5280077308396
31.221335682415813,121.52800773117478
31.22133578059016,121.52804585106063
31.220568143513756,121.52804591541289
31.22056414540534,121.52804591574805
31.220565482568038,121.52856654897414
31.220559660089354,121.52863476288776
31.220548821891434,121.52869595513715
31.220521973209635,121.5287501266808
31.220447165100794,121.52881132408685
31.219923705138736,121.52892572486816
31.21913852779185,121.52910234093669
31.21913452968846,121.5291023412717
31.219089690301082,121.52876529372443
