latitude,longitude
31.22881570874397,121.52978264447323
31.22893509134505,121.52956094773069
31.22914795934585,121.52915466761637
31.229446508430073,121.5290322614002
31.229528393561502,121.52900216073343
31.229905787697113,121.52883360331298
31.230044546232023,121.52876437549378
31.230044525714188,121.52875635042142
31.229877250153837,121.52822871175185
31.2297029111823,121.52767799293851
31.22948924378632,121.52699685518584
31.229370321076193,121.52662167231945
31.229287659220944,121.5263538253306
31.229143441895708,121.52586427170122
31.22913944375674,121.52586427203677
31.230313534845436,121.52384264180755
31.231298501043668,121.52214399193062
31.231613813801236,121.52157709219449
31.231712308642507,121.52140852548031
31.231854533184627,121.52114865132884
31.23194592549948,121.5209419567886
31.231983699210847,121.52086569996574
31.23207813023212,121.52067405399521
31.232195213678178,121.5203599968144
31.23250045430773,121.51941079262028
31.23276325042532,121.51866024370213
31.23308655923503,121.5177491336761
31.233241309815178,121.51732869250546
31.233640740576845,121.516126556877
31.233558106188955,121.5158887491669
31.233488552981935,121.51568204608546
31.233484534935055,121.51567502232034
31.233923740190424,121.51441163599803
31.234413459791554,121.51299568860826
31.234844686020665,121.51175532904432
31.235084512676675,121.5110428153389
31.23541158027001,121.51008542648162
31.235424486672695,121.51005531949778
31.235745478493353,121.50907483760126
31.235798940388694,121.50889921303653
31.235798916915016,121.50889118468493
31.235996444479344,121.50876070713501
31.2361889976862,121.5086382581851
31.23630074656898,121.50857000750142
31.236728741607912,121.50829399518794
31.23672871808246,121.50828596678075
31.237180012889336,121.50675550058868
31.237356191844082,121.5061653865413
