latitude,longitude
31.22881570874397,121.52978264447323
31.22893509134505,121.52956094773069
31.22914795934585,121.52915466761637
31.229446508430073,121.5290322614002
31.229528393561502,121.52900216073343
31.229905787697113,121.52883360331298
31.230044546232023,121.52876437549378
31.230044525714188,121.52875635042142
31.230244072472267,121.52939933680935
31.230616934237034,121.5306010164774
31.23065622289512,121.53072338865172
31.230792230703365,121.5311516877837
31.230980589918406,121.53173344304552
31.231014839882516,121.53184076575158
31.231073266720017,121.53202431684498
31.23112050979136,121.53213163748268
31.231859112102722,121.53333318485294
31.23229159876701,121.53402921811413
31.23268801610322,121.53469514999536
31.233136612864303,121.53545232878847
31.23324207237743,121.53566694463726
31.233574446391938,121.53546733600463
31.234298058829587,121.53502398053507
31.23509950020398,121.53452645244063
31.235419875925437,121.53432784008082
31.236118520033777,121.53389851140086
31.23611850307107,121.53389149057718
31.236485089057677,121.53503884162684
31.23656359967722,121.53526850669891
31.236680435443137,121.53564358999373
31.236755907803907,121.53585820696802
31.23685160055641,121.53617110484943
31.23693413671713,121.53641580404128
