latitude,longitude
31.228274368635226,121.53073863431659
31.228219662928232,121.53084596776782
31.22801063992994,121.53119806160696
31.227908107529025,121.53136658400878
31.22747911025584,121.53209382714012
31.227475112122942,121.53209382747485
31.22741393261037,121.53200957771483
31.227305774847586,121.53192533166506
31.22715857802018,121.5318180187115
31.22686216697768,121.53159637055462
31.226644849907323,121.53142787614486
31.22615320267822,121.53107584349817
31.22602401511121,121.53097655075544
31.226019996936135,121.53096852654846
31.226217080825965,121.53063950205865
